OccId;Term;Scientific Name;File;1000-Words-Frame;text
pear;Pyrus;organism;PG10093;2;there were a few apple and pear trees also on a wall that faced the south, which were regarded by willie with mingled respect and desire, for he was not allowed to touch them, while of the gooseberries he was allowed to eat as many as he pleased when they were ripe, and of the currants too, after his mother had had as many as she wanted for preserves.

flax;Linum usitatissimum;organism;PG10093;3;down the street of the village, which was very straggling, with nearly as many little gardens as houses in it, there was a house occupied by several poor people, in one end of which, consisting just of a room and a closet, an old woman lived who got her money by spinning flax into yarn for making linen.

mahogany;Swietenia;organism;PG10093;3;for mrs wilson had had a better house to live in once, and this chair, as well as the chest of drawers of dark mahogany, with brass handles, that stood opposite the window, was part of the furniture she saved when she had to sell the rest, and well it was, she used to say, for her old rheumatic bones that she had saved the chair at least.

bird;Aves;organism;PG10093;4;in that chair, then, the little boy would sit coiled up as nearly into a ball as might be, like a young bird or a rabbit in its nest, staring at the wheel, and listening with two ears and one heart to its song and the old woman's tale both at once.

rabbit;Lagomorpha;organism;PG10093;4;in that chair, then, the little boy would sit coiled up as nearly into a ball as might be, like a young bird or a rabbit in its nest, staring at the wheel, and listening with two ears and one heart to its song and the old woman's tale both at once.

horse;Equus ferus caballus;organism;PG10093;4;one sultry summer afternoon, his mother not being very well and having gone to lie down, his father being out, as he so often was, upon scramble the old horse, and tibby, their only servant, being busy with the ironing, willie ran off to widow wilson's, and was soon curled up in the chair, like a little hindoo idol that had grown weary of sitting upright, and had tumbled itself into a corner.

blackthorn;Prunus spinosa;organism;PG10093;4;i am not going to tell you the story, which was about a poor boy who received from a fairy to whom he had shown some kindness the gift of a marvelous wand, in the shape of a common blackthorn walking-stick, which nobody could suspect of possessing such wonderful virtue.

walking-stick;Phasmatidae;organism;PG10093;4;i am not going to tell you the story, which was about a poor boy who received from a fairy to whom he had shown some kindness the gift of a marvelous wand, in the shape of a common blackthorn walking-stick, which nobody could suspect of possessing such wonderful virtue.

corn;Zea mays;organism;PG10093;6;the sun would stop shining, and the moon and the stars, the corn would stop growing, there would be no more apples or gooseberries, your eyes would stop seeing, your ears would stop hearing, your fingers couldn't move an inch, and, worst of all, your little heart would stop loving."

apple;Malus domestica;organism;PG10093;6;the sun would stop shining, and the moon and the stars, the corn would stop growing, there would be no more apples or gooseberries, your eyes would stop seeing, your ears would stop hearing, your fingers couldn't move an inch, and, worst of all, your little heart would stop loving."

gooseberry;Ribes uva-crispa;organism;PG10093;6;the sun would stop shining, and the moon and the stars, the corn would stop growing, there would be no more apples or gooseberries, your eyes would stop seeing, your ears would stop hearing, your fingers couldn't move an inch, and, worst of all, your little heart would stop loving."

hedgehog;Erinaceinae;organism;PG10093;6;and what surprised him more was a curious noise which he heard the moment he entered it, like the noise of a hedgehog, or some other little creature of the fields or woods.

willet;Tringa semipalmata;organism;PG10093;7;all this willie thought he could understand, for he knew that fire made the hardest metal soft, but what he couldn't at all understand was this,every now and then they stopped heaving their mighty sledges, the third man took the punch out of the hole, and the smith himself, whose name was willet,and will it he did with a vengeance, when he had anything on the anvil before him,, caught up his tongs in his hand, then picked up a little bit of black coal with the tongs, and dropped it into the hole where the punch had been, where it took fire immediately and blazed up.

willet;Tringa semipalmata;organism;PG10093;7;"mr willet," he said, for he knew every man of any standing in the village by name and profession, "why did you put bits of coal into the hole you were making?

willet;Tringa semipalmata;organism;PG10093;7;"so it would, my little man," answered willet, with no grim though grimy smile, "if it didn't take fire and keep getting out of the way all the time it kept up the heat.

willet;Tringa semipalmata;organism;PG10093;8;but, papa, do you think mr willet is the proper person to ask to set your lock right?"

willet;Tringa semipalmata;organism;PG10093;8;don't you think so, mr willet?"

cat;Felis;organism;PG10093;10;there's the cat,i think she is, but then she wouldn't know when to wake me, and even if i could teach her to wake me the moment agnes cried, i don't think she would be a nice one to do it, for if i didn't come awake with a pat of her velvety pin-cushions, she might turn out the points of the pins in them, and scratch me awake.

owl;Strigiformes;organism;PG10093;10;they tell me the owls are up all night, but they're no good, i'm certain.

sole;Paraplagusia;organism;PG10093;13;"then she won't be old enough to say thank you to you either," said hector, who, all this time, had been losing no moment from his work, but was stitching away, with a bore, and a twiddle, and a hiss, at the sole of a huge boot.

sole;Paraplagusia;organism;PG10093;14;that will give you the size of the sole.

sole;Paraplagusia;organism;PG10093;15;you are fastening on the sole of a boot."

pig;Sus;organism;PG10093;15;"do you go and pluck them out of the pigs?"

pig;Suidae;organism;PG10093;15;"do you go and pluck them out of the pigs?"

sole;Paraplagusia;organism;PG10093;16;i shall have to fill the soles of them full of hobnails presently.

corn;Zea mays;organism;PG10093;16;don't you think it's an honour to mend boots for a man who makes the best bed for the corn to die in?"

weaver;Ploceidae;organism;PG10093;17;they belong to william webster, the weaver, round the corner.

plant;Plantae;organism;PG10093;20;whereas now he could learn a multitude of things about the various countries, their peoples and animals and plants, their mountains and rivers and lakes and cities, without having set his foot beyond the parish in which he was born.
